title,url,paroles
Aime-Moi,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-aime-moi.html,"Aime-moi Comme tu n'as jamais aimé Aime-moi Aussi fort que je t'aime Et n'ai plus peur de rien Tu verras que tout ira bien Qui pourra lutter contre moi Si je me sens aimé de toi Ferme les yeux Et aime-moi Comme j'ai rêvé d'être aimé Aime-moi Mais de toute ton âme Je donnerais tu vois Je donnerais n'importe quoi Pour que tu sois la femme Qui n'aimera que moi Aime-moi Comme tu n'as jamais aimé Aime-moi Aussi fort que je t'aime Je ne peux être heureux Que si je me vois dans tes yeux Dans tes chagrins et dans tes joies Que si je fais partie de toi Ferme les yeux et donne-moi Ce que tu n'as jamais donné Et ce que moi Je te donne moi même Sois près de moi toujours Pour partager mes nuits, mes jours Et nulle force au monde Pas même une seconde Ne me prendra la blonde Qui m'aimera d'amour"
Aimer,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-aimer.html,"Par un frisson léger et presque imperceptible Le corps ressent soudain comme un mal ignoré Qui le ronge et le rend vulnérable et sensible Au charme d'une voix ou d'un nom évoqué, murmuré Puis viennent les envies, les chaleurs, les vertiges Les raisons d'espérer et celles d'avoir mal Les besoins de tendresse enfin qui nous obligent À trouver merveilleux ce qui n'est que banal Aimer plus que soi-même Aimer sans réfléchir Aimer plus qu'on nous aime Pour mieux se plaindre et mieux souffrir Le coeur n'est qu'un organe étranger à ces choses Qui ne bat ni plus fort ni plus vite, et pourtant On lui offre une action, on lui donne une prose Et Dieu seul sait pourquoi on le jette en avant, en tremblant L'amour vient-il des yeux, de la peau ou du ventre ? Pour le localiser, c'est difficile en soi C'est comme un tourbillon dont on se veut le centre Et on parle de lui pour mieux parler de soi Aimer plus que soi-même Aimer sans réfléchir Aimer plus qu'on nous aime Pour mieux se plaindre et mieux souffrir Et bien que tous nos gestes au fond restent les mêmes On les veut singulier, on les croit différents On se sent libre enfin de n'avoir qu'un problème Que d'aucuns qualifient de simple mal de dent d'un moment Entre nous, l'être aimé n'a que ce qu'on lui prête La grâce qu'on lui loue, la beauté qu'on lui crée Ses formes modelées par nos pensées secrètes Deviennent oeuvre d'art qu'un subconscient a fait Aimer plus que soi-même Aimer sans réfléchir Aimer plus qu'on nous aime Pour mieux se plaindre et mieux souffrir Aimer, Aimer, Aimer plus que soi-même Aimer sans réfléchir Aimer plus qu'on nous aime Pour mieux se plaindre et mieux souffrir"
All Those Pretty Girls,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-all-those-pretty-girls.html,"All, those pretty girls I used to know When I was young and single How, do they look now Where did they go In what crowds do they mingle Every now and then I have to smile when I start reminiscing They where all so sweet Specially the quiet ones, I was kissing Some went on to fame Some settled down to marriage Where is ""what's her name"" She was the first To wheel a baby carriage Young delightful things With eager wings Wherever did they flight to How I'd love to see them again All those pretty girls Who used to laugh Is their world still light-hearted Have their pretty dreams Been torn in half Or where they never started Many other times I wonder how things in life turned out for them Wish that I could say They all found someone Nice to adore them Year have come and gone Now I would find That some are plumb, some slender Some have wrinkled brows But in my mind, they're fresh and young and tender All you pretty girls no matter where You are this very moment This man has not forgotten you This man has not forgotten you Not forgotten you"
Alléluia !,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-alleluia.html,La jeunesse est turbulente Insolente Mais souvenez-vous Vous les gens devenus sages Qu'à votre âge Vous étiez comme nous Tout comme nous pressés de vivre Et de suivre Le chemin de vos joies Alors pourquoi jeter la pierre Laissez faire Tout ça se calmera Alléluia ! Alléluia ! Nos vingt ans N'ont qu'un temps Laissons-les brûler Alléluia ! Alléluia ! Le ciel donne Ce qu'il nous donne Pour en profiter Nous avons l'âge où l'on crève Pour des rêves Peut-être insensés L'âge ou l'on refait le monde Que l'on fonde Sur de vagues idées On se voudrait invulnérable Intraitable Toujours le plus fort Faisant tout avec frénésie Notre vie Devient un corps à corps Alléluia ! Alléluia ! Nos vingt ans N'ont qu'un temps Laissons-les brûler Alléluia ! Alléluia ! Le ciel donne Ce qu'il nous donne Pour en profiter Le passé qui règne encore On l'ignore Pour vivre au futur On se forge des idoles Et l'on colle Leurs photos sur nos murs C'est pour se prouver qu'on existe Qu'on résiste Aux lois établies Et pour que l'on s'extériorise On se grise De vitesse et de bruit Alléluia ! Alléluia ! Nos vingt ans N'ont qu'un temps Laissons-les brûler Alléluia ! Alléluia ! Le ciel donne Ce qu'il nous donne Pour en profiter Et nos passions sont de même Quand on aime Tout est bouleversé Nos sentiments nous dépassent Et l'on passe Notre temps à rêver La vie prend une autre tournure On murmure Des mots simples et doux Car au fond on est romantique Ça explique Que l'on soit un peu fou Alléluia ! Alléluia ! Nos vingt ans N'ont qu'un temps Laissons-les brûler Alléluia ! Alléluia ! Le ciel donne Ce qu'il nous donne Pour en profiter
Allez Vaï Marseille,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-allez-vai-marseille.html,"Marseille mon ami Dès l’entrée à l’école Avec toi j’ai compris Que l’on n’a rien pour rien Entre les coups de coeur Et ceux pris sur la gueule Vaincu ou bien vainqueur J’ai trouvé mon chemin Marseille mes amours Un peu tendre un peu brute Tu as pétri mes jours Et chassé mes complexes En me jetant tout cru Dans les bras de tes putes Qu’ont le coeur et le cul Comme la porte d’Aix Allez vaï Marseille À l’ombre ou au soleil Bois ton pastis et chante Ces refrains de Scotto Qui t’habillaient si bien Allez vaï Marseille Va donner des conseils Aux joueurs de pétanque Parle fort, parle haut Et conteste le point Prends la voix de César Prends le ton de Panisse Et que Dieu te bénisse De mentir avec art Allez vaï Marseille Ton ciel est sans pareil Et ta mer abusive Qui vient lécher tes rives S’étirant au soleil Marseille tu trafiques Et vis de contrebande Tu joues avec les flics T’aimes les armes à feu Tu te veux Chicago Mais tu as le coeur tendre Le plus mauvais mélo Te met les larmes aux yeux Marseille lâche-moi Moi qui connais tes failles Tu ne me trompes pas Quand tu joues les malfrats Ne fais pas le malin Je sors de tes entrailles J’ai tété à ton sein Et j’ai joui dans tes bras Allez vaï Marseille À l’ombre ou au soleil Bois ton pastis et chante Ces refrains de Scotto Qui t’habillaient si bien Allez vaï Marseille Va donner des conseils Aux joueurs de pétanque Parle fort, parle haut Et conteste le point Mais à l’heure où l’amour Tel un vent de Provence Mi-léger, mi-violent Vient perturber tes jours Allez vaï Marseille Va courtiser Mireille Elle t’attend brûlante Et fais-lui des enfants Qui auront ton accent Marseille"
Alors je dérive,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-alors-je-derive.html,La la la la la la Je suis bien Écrasée contre ton coeur La la la la la la Ne dis rien Laisse parler le bonheur Car les mots que l’on dit en amour Sont sans importance La la la la la la Jusqu'au jour Gardons le silence Pour que je dérive Au cours de l’amour Et baigne en eau profonde Comme une algue Au fleuve du temps Je file au gré de l’onde Je dérive Étant tour à tour Lorsque nos deux coeurs s'affolent Au creux de la vague À la proue du vent Sans dire une parole La la la la la la Dans la nuit Toi et moi ne ferons qu'un La la la la la la Loin du bruit Jusqu'aux lueurs du matin Les mots qu’en amour on dit nouveaux Sont toujours les mêmes La la la la la la Quand ta peau Murmure : « Je t'aime » Alors je dérive
Amor Eres Como Un Dia,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-amor-eres-como-un-dia.html,"Amor eres como un dia Que se va,que se va Amor eres como un dia Con el sol en la frente Con la luna en los ojos Y la lluva en el alma Amor eres como un dia Que se va,que se va Amor eres como un dia Tu sembras la anoranza Y en tu dulce labranza Tu suenos es esperanza Amor eres como un dia Y te vas Mi amor Amor eres como un dia Que se va,que se va Amor eres como un dia Que nace muy deprisa Que pasa con la brisa Y muere sin sonrisa Amor eres como un dia Que se va,que se va Amor eres como un dia Que se mira en un rostro Que no es aquel,ni el otro Sino el mirar de otro Amor eres como un dia Y te vas Mi amor"
Amour Amer,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-amour-amer.html,De l'amour à la mort il n'y avait qu'un pas Et l'amour l'a franchi qui peut dire pourquoi Qui peut dire comment il a mis une proie Sur nos rêves d'amants décrétant l'amour Hors la loi Plus le mal se répand plus le diable est heureux Sur ces agissements Dieu a fermé les yeux Le destin et la mort ont pactisé un jour Depuis le mal dévore et la vie et l'amour Amour amer Amants à mort À vos enfers Feu dans le corps Amour amer Et le coeur s'est gelé le corps a pris peur Et le sang pollué a perdu sa couleur Les amoureux non plus de raison de rêver L'insouciance a vécu il faut toujours se préserver L'aventure d'un soir devient jeu dangereux Et nous fait entrevoir les lendemains de feu Le mal qui va et court rend les amants craintifs En ces temps où l'amour semble un acte fautif Amour amer Amants à mort À vos enfers Feu dans le corps Amour amer L'amour devait bâtir pour nous des lendemains Et la science guérir et nous tenir la main Tous deux nous ont trahi sans honte et sans raison Nous en payons le prix sans espoir et sans illusion Mon amour mon amour ne m'abandonne pas Je tremble nuit et jour la mort plane sur moi Je crève sans espoir ma jeunesse est foutue Car je suis damné par le sang que j'ai reçu Amour amer Amants à mort À vos enfers Feu dans le corps Amour amer
And In My Chair,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-and-in-my-chair.html,"He, he observes you from where he sits You, it unnerves you, you lose your wits He, he ignites you with eyes aflame You, it excites you, you like the game And I, in my chair, although I hardly speak I notice each innuendo And I, in my chair, I'm stricken with fear At seeing the end so near He, out to win you, he woos with style You, you continue to coyly smile He, with his quarry on hunting ground You, only sorry that I'm around And I, in my chair, although I hardly speak I see just how well he's doing And I, in my chair, I'm trying to hide The dread that I hold inside He, his eyes flatter, your glances touch You, now you chatter a bit too much He, like a gypsy, he serenades You, you grow tipsy, your laugh cascades And I, in my chair, although I hardly speak My heart's on the verge of crying And I, in my chair, my heart understands Love is now changing hands No, no, it's nothing, a little headache only Maybe I had one too many? Well, we'd better go home now Yes, this was a beautiful evening Indeed, a beautiful evening"
Apaga La Luz,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-apaga-la-luz.html,Apaga la luz Jazmin y clavel Mis brazos en cruz Suenan con tu piel Détén el reloj Ven cerca de mi Solos tu y yo Es mejor asi Apaga la luz Y en la oscuridad De tu juventud Dame la verdad Yo sé que Paris Duerme sin temor Mientras bis a bis Arde nustro amor Tu mirar de brasa Me iluminaré Y un eden la casa Nos parécéré Y con ciego anhelo Yo te buscaré Y en tu negro pelo Me reclinaré Apaga la luz Yo te haré saber En esta quietud Todo mi querer Y con frenesi Loco de emocion Voy hacer de ti Mi mejor cancion Apaga la luz Es mas prudencial Que la noche azul Fuera del cristal Se llege a morir De curiosidad Por no descubrir Nuestra soledad Apaga la luz Sin mas dilacion Ven sin inquietud A mi corazon Y yo he de sentir Lleno de ansiedad Tu sangre latir De felicidad Si de madrugada Tiemblas de pavor Yo mi bien amada Te daré valor Y la sed ardiente De mi gran amor Calmaré la fuente De tu boca en flor Apaga la luz Jazmin y clavel Mis brazos en cruz Suenan con tu piel Apaga la luz Sol de juventud Apaga la luz Solos yo y tu
Après L'amour,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-apres-l-amour.html,Nous nous sommes aimés Nos joies se sont offertes Et nos cœurs ont battu Poussés par cet instinct Qui unit les amants en se fichant du reste Tu glisses tes doigts Par ma chemise entre ouverte Et poses sur ma peau La paume de ta main Et les yeux mi-clos Nous restons sans dire un mot Sans faire un geste Après l’amour Quand nos corps se détendent Après l'amour Quand nos souffles sont courts Nous restons étendus Toi et moi presque nus Heureux sans rien dire Éclairés d'un même sourire Après l'amour Nous ne formons qu'un être Après l'amour Quand nos membres sont lourds Au sein des draps froissés Nous restons enlacés Après l'amour Au creux du jour Pour rêver
Aspetto Te,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-aspetto-te.html,"Notti bianche, giorni neri senza te Hanno steso un velo d'ombra intorno a me Muore il tempo nella noia dei perché Da una vita senza gioia aspetto te L'aria della primavera che non c'è Col sorriso dei vent'anni in mano a te La mia calma e le tempeste cerco in te Da una vita senza gioie aspetto te Io son qui ed aspetto te Chiunque sai, ovunque vai Corri qui, da me Io son qui, sogno senza età E se non so che nome hai Ti chiamerò amor Ogni giorno si trasforma accanto a te E la vita prende forma insieme a te Il mio attendere diventa in fondo a me Un pittore che ti inventa e aspetto te Una mano immaginaria innanzi a me Sta formandoti nell'aria e vedo te Ma nel sogno che si spezza, che non c'è Non rimane che tristezza, aspetto te Io son qui ed aspetto te Chiunque sei, ovunque vai Corri qui, corri qui da me Io, io son qui Sogno senza età E se non so che nome hai Ti chiamerò amor"
Au Clair De Mon Âme,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-au-clair-de-mon-ame.html,"Au clair de mon âme Au cœur de mon cœur Je cherche la flamme De notre bonheur Je sais que nos amours sont mortes Mais je ne veux pas Que le temps déporte Tout de toi et moi Au clair de mon âme Tout comme un Pierrot Qu'un chagrin désarme Je n'attends qu'un mot Un mot de tes lèvres Un cri de ton cœur Pour chasser ma fièvre Et briser ma peur Au clair de mon âme Cerné de chagrin Et noyé de larmes Je ne trouve rien Tu le vois, je me meurs ma vie Rallume ton feu Et rends-moi la vie Pour l'amour de Dieu"
Au nom de la jeunesse,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-au-nom-de-la-jeunesse.html,
Au piano bar,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-au-piano-bar.html,Au piano bar Fréquenté par des habitués Quelque part à l’écart À deux pas des Champs-Élysées Dans le huitième De minuit à cinq heures On reçoit en plein coeur Irving Berlin et Cole Porter Tout ce qu’on aime Et qu’un pianiste noir Calmement joue au piano bar Au piano bar Où mon coeur me traîne parfois Pour noyer mon cafard Dans un fond de whisky soda Et de musique Je m’installe en retrait Là où elle m’aimait Et tendrement me fredonnait D’outre-Atlantique Les merveilleux standards Accompagnés au piano bar Au cinéma Elle aimait à Voir en V.O. Les musicaux Des années trente et quarante Puis dans ce bar On venait tard Pour qu’in the mood Tout Hollywood Et nos amours en nos coeurs chantent Au piano bar Accroché à mes souvenirs Blessé de part en part Je retourne pour m’étourdir Par habitude Et rêver qu’une nuit Je la retrouve assise À la place où depuis je vis Ma solitude Et recouvrer l’espoir Entre ses bras au piano bar Au piano bar Témoin de mes amours enfuies Bourreau de ma mémoire Agrippé à des mélodies Dévastatrices Qui font chanter les heures Allumant en mon coeur Des furieuses envies de bonheur Qui me meurtrissent Jusqu’à l’aube où je pars Désenchanté du piano bar Où ce vieux complice De pianiste inspiré À la voix embrumée Par l’alcool et par la fumée Fait que surgissent Ces précieux moments rares À jamais liés au piano bar Ces précieux moments rares Liés au piano bar
Au printemps tu reviendras,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-au-printemps-tu-reviendras.html,Le soleil a déserté notre village Et la neige est venue recouvrir nos toits Toi tu es partie pour suivre un vagabond volage Mon amour au printemps tu reviendras Tu avais déjà cousu ta robe blanche Jour et nuit filait l’aiguille entre tes doigts Elle attend ton corps comme j’attends mon jour de chance Mon amour au printemps tu reviendras La la la la la la la la la la la la la La la la la la la la la la la la la la Je t’attends il n’y a que toi dans mon âme Priant Dieu car je suis sûr qu’il m’entendra Je ne pleure plus j’ai déjà tant versé de larmes Mon amour au printemps tu reviendras Tu viendras là où les souvenirs t’appellent Tu viendras lorsque l’autre te quittera Pour chercher l’oubli contre mon cœur toujours fidèle Mon amour au printemps tu reviendras La la la la la la la la la la la la la La la la la la la la la la la la la la Je saurai changer ta vie parc’que je t’aime Je réchaufferai ton cœur qui aura froid Puis l’oubli viendra et nous serons heureux quand même Mon amour au printemps tu reviendras Mais si tu ne devais plus franchir ma porte Je le sais mon cœur je ne survivrais pas Et l’été prochain je veux qu’en terre l’on me porte Mon amour si au printemps tu ne viens pas Je me mêlerai aux cendres de nos amours mortes Mais au printemps je sais que tu reviendras La la la la la la la la la la la la la La la la la la la la la la la la la la Mon amour au printemps tu reviendras
Au Rythme De Mon Coeur,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-au-rythme-de-mon-coeur.html,"Au rythme de mon coeur Au rythme de mon sang Au rythme de ma vie, mon amour, Chantent mes jours sans loi Et, chassées par le temps, Passent mes nuits en pleurs Au rythme de mon coeur Au rythme de mes joies Ma jeunesse en folie suit son cours Et mes rêves d'enfant Me font goûter le fond, Le fond de mon bonheur Et je regarde au loin chaque jour Là-bas, tout brille et m'attire Je veux des lendemains, Des lendemains pleins d'amour Et pour mes souvenirs J'emprisonne les jours J'emprisonne les nuits Que le monde déchire sans peur Et j'appelle l'amour Dans un éclat de rire De rire et de douleur Et je regarde au loin chaque jour Là-bas, tout brille et m'attire Je veux des lendemains, Des lendemains pleins d'amour Et pour mes souvenirs J'emprisonne les jours J'emprisonne les nuits Que le monde déchire sans peur Et j'appelle l'amour Dans un éclat de rire De rire et de douleur Au rythme de nos mains qui se donnent Au rythme de ces joies qui m'étonnent Au rythme de nos voix qui fredonnent Au rythme de mon sang qui bouillonne Comme au rythme de ma vie Et de mon coeur"
Au Voleur,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-au-voleur.html,
August Days In Paris,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-august-days-in-paris.html,"Swept away by September Is our short summer love Sadly now I remember As I sigh thinking of Still my heart to your leaving This I knew had to be With no hope of retrieving August days in Paris Days of tears, days of laughter Watching each slip away Dreading what would come after After our final day Walking past glass and granite You and I seem to be On our own private planet August days in Paris Let me tell you I love you As you wander afar Part of me is part of you Anywhere that you are The rest is all alone here All lost in memory Of the love I have known here August days in Paris What's the use of this dreaming Dreams like this can't come true To be back in that gleaming August sun, back with you When each glance held rapture You and I will not see Till we meet and recapture August days in Paris"
Autobiographie,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-autobiographie.html,
Avant de t'aimer,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-avant-de-t-aimer.html,"Avant de t'aimer, je croyais que les femmes étaient des églises Comme aux quatre coins de Venise et qu'on pouvait les visiter Avant de t'aimer, je disais qu'elles n'étaient que gourmandise Comme le sont les friandises et qu'on pouvait les partager Avant de t'aimer, je croyais que les femmes étaient des chapelles Enfermées dans les citadelles offertes au voeu de chasteté Avant de t'aimer, je pensais que les femmes étaient sans cervelle Qu'elles n'étaient que des modèles pour un pinceau, pour un maillet Avant de t'aimer, je croyais que les femmes étaient des paroisses Appartenant au garde-chasse qui piège et bague son gibier Avant de t'aimer, je doutais des femmes et de ce qu'elles apportent Quand elles referment la porte, sans un regard sans un regret Mais aujourd'hui, femmes, je sais que vous êtes des cathédrales Femmes fourmis, femmes cigales, femmes faites pour être aimées Femme espérance, soit louée, toi, que j'imaginais naïve Tu m'as sauvé de la dérive des larmes où mon coeur se noyait Avant de t'aimer, je croyais que les femmes étaient des églises Comme aux quatre coins de Venise et qu'on pouvait les visiter Mais c'était avant de t'aimer c'était bien avant de t'aimer"
Avant La Guerre,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-avant-la-guerre.html,"j’avais vingt ans une âme tendre Toi seize avec tout à apprendre Quand je t’écrivais des poèmes Où tout rimait avec je t’aime Tu étais encore écolière C’était un peu avant la guerre A l’orée de l’adolescence Le désir bouscule l’enfance Dans l’herbe d’un printemps précoce On s’est uni en simples noces Notre témoin fut dieu le père C’était un peu avant la guerre Mais au vent des amours fautives Ce qui doit arriver arrive Ta taille prit de l’importance On nous maria de toute urgence Mais un jour les choses changèrent C’était un peu avant la guerre Un uniforme sans retouche Un fusil et quatre cartouches Les champs brûlés de la retraite Les barbelés de la défaite Quelque part en terre étrangère Je nous revois avant la guerre Où sont les seize ans de ta vie Et les printemps de nos folies Quand pour nous s’ouvraient sur la chance Les portes d’or de l’insouciance Et que tout brillait de lumière Avant la nuit, avant la guerre Avant la guerre"
